1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
21253153,1.01232911,No,C1,30,25-34,North West,Female,Private rented,"£25,000-£29,999",Never Married,£800-£899,down >£100,<=25,Not applicable,Not applicable,Not applicable,Not applicable,No,No,Yes,No,No,No,Yes,No,No,No,Yes,"£10,000-£14,999",£60-£69,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,No,No,No,,Somewhat concerned,Yes,Yes,Yes,No,No,No,No,No,No,,Stayed the same,Yes,harder,Yes,Got the loan without difficulty,Yes,Haven't started saving yet,2 year,<£500,Increase by £50-£99 a month,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,,,,,,,No,Decreased,Quite likely - my household income could fall sharply,Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,In Paid Employment ,Yes,somewhat
24874564,1.02545768,No,A,66,65+,South East,Male,Private rented,"£6,500-£7,499",Never Married,£300-£399,down £50-£100,£50-£99,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, constant struggle",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,No,No,No,No,No,No,No,No,,Stayed the same,Yes,harder,No,Not applicable,No,Not applicable,Not applicable,"£1,000 - £1,999",Decrease by less than £50 a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Retired,No,Not applicable
20486976,0.997580169,No,B,67,65+,South East,Male,Owned mortgage,"£30,000-£39,999",Married or Couple,<=199,down <£50,None,Yes,"£225,000-£249,999","£70,000-£79,999",£500-£549,No,No,No,Yes,No,No,No,No,No,No,Yes,<£200,£20-£29,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,No,No,No,No,No,No,No,No,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£8,000 - £8,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Retired,No,somewhat
20987751,0.997580169,No,A,67,65+,South East,Male,Owned mortgage,"£40,000-£49,999",Married or Couple,£800-£899,up £50-£100,£50-£99,Yes,"£350,000-£399,999","£20,000-£29,999",£250-£299,No,No,No,Yes,No,No,No,No,No,No,Yes,<£200,£220-£239,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£50,000 - £74,999",Increase by £100-£149 a month,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Retired,No,No
22670331,0.997580169,No,A,69,65+,South East,Male,Owned mortgage,"£40,000-£49,999",Married or Couple,£400-£499,up <£50,"£1,000-£1,499",Yes,"£500,000-£599,999","£30,000-£39,999",£250-£299,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£40,000 - £44,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,Retired,No,Not applicable
24549105,0.990133278,No,B,24,18-24,South East,Male,Private rented,"£50,000-£74,999",Married or Couple,£400-£499,up <£50,£50-£99,Not applicable,Not applicable,Not applicable,Not applicable,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,"£25,000-£29,999",£300-£349,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Somewhat concerned,Yes,Yes,No,No,Yes,No,No,No,No,,Decreased,Yes,the same,No,Not applicable,Yes,2 year,4 year,"£5,000 - £5,999",Increase by £50-£99 a month,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,,,,,,,Yes,Increased,Quite likely - my household income could fall sharply,Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,In Paid Employment ,No,somewhat
21378165,0.970082868,No,C1,51,45-54,Greater London,Female,Owned mortgage,"£30,000-£39,999",Widowed/Divorced/Separated,<=199,down £50-£100,£25-£49,Yes,"£150,000-£174,999","£10,000-£19,999",£200-£249,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,"£3,000-£3,499",£300-£349,"keeping up, struggle from time to time",No,No,No,No,No,No,No,No,No,No,Yes,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£17,500 - £19,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,No,No
23009341,0.963216079,No,C2,19,18-24,South East,Male,Owned mortgage,"£30,000-£39,999",Never Married,£300-£399,No change,£50-£99,Yes,"£200,000-£224,999","£10,000-£19,999",£150-£199,No,Yes,No,No,No,No,No,No,No,No,Yes,"£1,000-£1,499",£30-£39,"keeping up, struggle from time to time",No,Yes,No,No,No,No,No,No,No,No,No,,Somewhat concerned,No,Yes,No,No,No,No,No,No,No,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£2,000 - £2,999",Decrease by £150-£199 a month,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Self Employed,Yes,somewhat
23790642,1.41201096,No,D,30,25-34,South West,Male,Other/Don't know/Refused,"£4,500-£6,499",Never Married,£200-£299,don't kNow,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,No,Yes,No,No,No,No,No,No,Yes,£200-£499,Refused,"keeping up, struggle from time to time",Yes,No,No,No,No,No,No,No,No,No,No,,Somewhat concerned,No,Yes,No,Yes,No,No,No,No,No,,Increased,don't kNow,harder,Refused,Not applicable,Yes,Don't kNow,Don't kNow,Refused,Decrease by £50-£99 a month,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Increased,don't kNow,don't kNow,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,Yes,somewhat
20430790,1.00486234,No,C2,32,25-34,Scotland,Female,Owned mortgage,"£17,500-£24,999",Married or Couple,£300-£399,down <£50,£50-£99,Yes,"£100,000-£124,999","£60,000-£69,999",£400-£449,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,£500-£999,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Increased,don't kNow,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Something Else,Yes,Not applicable
20767464,1.01219191,No,B,70,65+,Scotland,Female,Owned mortgage,"£50,000-£74,999",Married or Couple,"£2,000-£2,999",down £50-£100,£900-£999,Yes,"£275,000-£299,999","<£10,000",<£100,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£50,000 - £74,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,Retired,No,Not applicable
20378953,1.00129816,No,C1,28,25-34,South East,Female,Private rented,"£40,000-£49,999",Married or Couple,"£1,400-£1,599",up £50-£100,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,Refused,don't kNow,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Yes,1 year,Don't kNow,don't kNow,Increase by £100-£149 a month,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,,,In Paid Employment ,No,No
20519186,1.07114646,No,C2,27,25-34,Wales,Female,Private rented,"£15,500-£17,499",Married or Couple,£200-£299,down >£100,£50-£99,Not applicable,Not applicable,Not applicable,Not applicable,No,No,Yes,Yes,No,No,No,No,No,No,Yes,"£5,000-£5,499",£160-£179,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,No,No,No,,Somewhat concerned,Yes,No,No,No,No,No,No,No,No,,Increased,No,harder,No,Not applicable,Yes,2 year,5 year,<£500,Increase by £50-£99 a month,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,,,,,,,No,Decreased,Not very likely - my household income is very secure,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,In Paid Employment ,No,heavy
20641116,1.00665182,No,D,28,25-34,Greater London,Female,Private rented,don't kNow,Never Married,£300-£399,No change,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Decreased,No,the same,No,Not applicable,Yes,2 year,More than 8 years,"£5,000 - £5,999",Increase by £100-£149 a month,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,No,Not applicable
20055268,0.993740972,No,C1,26,25-34,South West,Female,Private rented,"£6,500-£7,499",Married or Couple,£300-£399,down £50-£100,£50-£99,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, constant struggle",No,No,No,No,Yes,No,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Decreased,No,Not applicable,No,Not applicable,don't kNow,Not applicable,Not applicable,"£2,000 - £2,999",Decrease by £150-£199 a month,,,,,,,,,,,,,,,No,Yes,No,No,No,No,don't kNow,Decreased,Quite likely - my household income could fall sharply,don't kNow,don't kNow,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,In Paid Employment ,don't kNow,Not applicable
21668254,0.994884219,No,C1,43,35-44,West Midlands,Female,Owned mortgage,"£25,000-£29,999",Married or Couple,<=199,down £50-£100,£25-£49,Yes,"£125,000-£149,999","£80,000-£89,999",£400-£449,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,"£5,000-£5,499",£140-£159,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Stayed the same,don't kNow,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,<£500,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Decreased,don't kNow,don't kNow,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,In Paid Employment ,No,somewhat
22290552,0.993403971,No,C2,49,45-54,East Midlands,Male,Owned mortgage,"£17,500-£24,999",Married or Couple,£400-£499,up >£100,£400-£449,Yes,"£175,000-£199,999","£70,000-£79,999",£150-£199,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, struggle from time to time",No,No,No,No,No,Yes,Yes,Yes,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£20,000 - £24,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,In Paid Employment ,No,Not applicable
21945543,0.986295072,Yes,B,48,45-54,Greater London,Male,Owned mortgage,"£17,500-£24,999",Married or Couple,£500-£599,down <£50,£100-£149,Yes,"£250,000-£274,999","£40,000-£49,999",£500-£549,No,No,Yes,Yes,No,No,No,No,No,No,Yes,£500-£999,£80-£89,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Decreased,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£100,000 - £149,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,In Paid Employment ,No,No
21066563,0.990133278,No,C2,24,18-24,South East,Male,Private rented,"£11,500-£13,499",Never Married,£700-£799,down <£50,150-£199,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,Yes,No,No,No,Yes,<£200,£50-£59,"keeping up, constant struggle",No,No,No,No,No,Yes,Yes,Yes,No,No,No,,Somewhat concerned,Yes,No,No,Yes,No,No,No,No,No,,Increased,Yes,harder,No,Not applicable,Yes,3 year,More than 8 years,£500-£999,Decrease by £300 or more a month,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,Increased,Quite likely - my household income could fall sharply,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,In Paid Employment ,Yes,somewhat
21756539,1.01151091,No,C1,41,35-44,West Midlands,Male,Owned mortgage,"£30,000-£39,999",Married or Couple,£400-£499,up >£100,£50-£99,Yes,"£150,000-£174,999","£70,000-£79,999",£450-£499,No,Yes,No,Yes,No,No,No,No,No,No,Yes,"£1,500-£1,999",£140-£159,"keeping up, struggle from time to time",No,No,No,No,No,No,No,No,No,No,Yes,,Somewhat concerned,No,Yes,Yes,No,No,No,No,No,No,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£10,000 - £12,499",Increase by £150-£199 a month,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,don't kNow,don't kNow,don't kNow,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,No,No
23471918,1.0268467,No,D,43,35-44,South East,Male,Private rented,"£17,500-£24,999",Married or Couple,<=199,down <£50,None,Not applicable,Not applicable,Not applicable,Not applicable,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,"£4,000-£4,499",£180-£199,"keeping up, constant struggle",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Increased,Yes,harder,Yes,Refused the loan or unable to borrow as much as wanted,Yes,Haven't started saving yet,Don't kNow,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Quite likely - my household income could fall sharply,Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,In Paid Employment ,Yes,heavy
21299528,1.00665182,No,C1,25,25-34,Greater London,Female,Private rented,"£40,000-£49,999",Married or Couple,"£1,000-£1,199",No change,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,£200-£499,£50-£59,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,No,Not applicable,Not applicable,"£15,000 - £17,499",Decrease by £100-£149 a month,,,,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,In Paid Employment ,Yes,No
24733791,1.40118472,No,C2,23,18-24,East Midlands,Male,Other/Don't know/Refused,Refused,Refused,don't kNow,Refused,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Refused,Not applicable,Not applicable,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Refused,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Refused,Refused,Refused,Refused,Not applicable,Refused,Not applicable,Not applicable,Refused,Refused,,,,,,,,,,,,,,,,,,,,,Refused,Refused,Refused,Refused,Refused,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Refused,Refused,Not applicable
21723732,1.01205492,No,C2,52,45-54,Scotland,Male,Owned mortgage,"£17,500-£24,999",Married or Couple,600-£699,down <£50,£100-£149,Yes,"£50,000-£74,999","£10,000-£19,999",<£100,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£10,000 - £12,499",don't kNow,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't kNow,No,don't kNow,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,No,Yes,No,,,,,,,In Paid Employment ,No,Not applicable
21211178,0.997580169,No,B,70,65+,South East,Male,Owned mortgage,"£30,000-£39,999",Married or Couple,£400-£499,down >£100,None,Yes,"£450,000-£499,999","£70,000-£79,999",Refused,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,the same,No,Not applicable,Not applicable,Not applicable,Not applicable,"£25,000 - £29,999",Increase by £150-£199 a month,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,,,,,,,Yes,Increased,don't kNow,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Retired,No,Not applicable
20633000,0.997580169,No,C1,66,65+,South East,Male,Owned mortgage,"£11,500-£13,499",Widowed/Divorced/Separated,<=199,down £50-£100,None,Yes,"£225,000-£249,999","£110,000-£129,999",£150-£199,No,No,No,No,No,No,No,No,No,No,No,Not applicable,Not applicable,"keeping up, constant struggle",No,No,No,No,No,Yes,Yes,No,Yes,No,No,,don't kNow,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,£500-£999,don't kNow,,,,,,,,,,,,,,,,,,,,,No,Increased,don't kNow,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,Retired,Yes,Not applicable
22872922,1.02165578,No,C2,32,25-34,Scotland,Male,Owned mortgage,"£30,000-£39,999",Married or Couple,"£1,600-£1,799",don't kNow,£200-£249,Yes,"£150,000-£174,999","£150,000-£169,999",£600-£649,Yes,No,No,No,No,No,No,No,No,No,Yes,"£3,000-£3,499",£240-£259,keeping up without much difficulty,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Not at all concerned,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,Stayed the same,No,don't kNow,No,Not applicable,Not applicable,Not applicable,Not applicable,"£3,000 - £3,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't kNow,don't kNow,No,No,No,No,No,No,No,Yes,No,,,,,,,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,In Paid Employment ,No,No
21893539,0.981182466,Yes,C1,67,65+,South East,Female,Owned mortgage,"£13,500-£15,499",Widowed/Divorced/Separated,£800-£899,down >£100,£25-£49,Yes,"£150,000-£174,999","£10,000-£19,999",£450-£499,No,No,No,Yes,Yes,No,No,No,No,No,Yes,<£200,>=£500,"keeping up, constant struggle",No,No,No,No,No,No,No,No,No,Yes,No,trying to get my ex to pay my monthly maintenance,Somewhat concerned,No,No,No,No,No,Yes,No,No,No,a,Increased,No,Not applicable,No,Not applicable,Not applicable,Not applicable,Not applicable,"£2,000 - £2,999",don't kNow,,,,,,,,,,,,,,,,,,,,,No,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,No,No,No,No,No,No,No,Yes,No,,,,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,In Paid Employment ,Yes,somewhat
20438518,1.05020608,No,B,26,25-34,Scotland,Male,Private rented,"£40,000-£49,999",Married or Couple,£200-£299,down £50-£100,£100-£149,Not applicable,Not applicable,Not applicable,Not applicable,Yes,No,No,Yes,No,No,No,No,No,No,Yes,£200-£499,£50-£59,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,No,No,No,No,,Somewhat concerned,No,Yes,No,No,No,No,No,No,No,,Decreased,Yes,harder,No,Not applicable,No,Not applicable,Not applicable,"£3,000 - £3,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't kNow,Stayed the same,Not very likely - my household income is very secure,don't kNow,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,In Paid Employment ,Yes,somewhat
24708834,1.05020608,No,C2,33,25-34,Scotland,Male,Private rented,"£11,500-£13,499",Married or Couple,£900-£999,down >£100,None,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,Yes,No,No,No,No,No,No,Yes,£200-£499,<£10,"have financial problems, fallen behind with many",No,No,No,No,No,Yes,No,No,No,No,No,,Very concerned,Yes,No,No,Yes,No,No,No,No,No,,Increased,Yes,the same,No,Not applicable,Yes,Haven't started saving yet,Don't kNow,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Decreased,don't kNow,Yes,No,No,Yes,No,No,No,No,No,No,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,don't kNow,No,No,No,No,No,No,No,Yes,,,,,,,In Paid Employment ,Yes,heavy
23214490,0.986343932,No,D,29,25-34,East Midlands,Female,Owned mortgage,"£30,000-£39,999",Married or Couple,£300-£399,up £50-£100,£200-£249,Yes,"£125,000-£149,999","£130,000-£149,999",£450-£499,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,"£4,000-£4,499",£70-£79,"keeping up, struggle from time to time",No,No,No,No,No,Yes,No,Yes,No,No,No,,Somewhat concerned,Yes,Yes,No,No,No,No,No,No,No,,Decreased,don't kNow,easier,Yes,Got the loan without difficulty,Not applicable,Not applicable,Not applicable,"£1,000 - £1,999",Increase by £50-£99 a month,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,No,Stayed the same,Not very likely - my household income is very secure,No,No,No,No,No,No,No,No,Yes,No,,,,,,,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,In Paid Employment ,No,somewhat
